Lincoln,AR,35.94,-94.42
Lowell,AR,36.26,-94.13
Maysville,AR,36.4,-94.58
Morrow,AR,35.85,-94.38
Pea Ridge,AR,36.45,-94.11
Pettigrew,AR,35.82,-93.65
Prairie Grove,AR,35.97,-94.31
Rogers,AR,36.33,-94.13
Rogers,AR,36.33,-94.13
Rogers,AR,36.33,-94.13
Saint Paul,AR,35.82,-93.76
Siloam Springs,AR,36.18,-94.54
Springdale,AR,36.18,-94.14
Springdale,AR,36.18,-94.14
Springdale,AR,36.18,-94.14
Springdale,AR,36.18,-94.14
Sulphur Springs,AR,36.48,-94.45
Summers,AR,35.98,-94.48
Tontitown,AR,36.17,-94.23
Wesley,AR,36.03,-93.92
West Fork,AR,35.93,-94.18
Witter,AR,35.93,-93.68
Russellville,AR,35.27,-93.14
Russellville,AR,35.27,-93.14
Russellville,AR,35.27,-93.14
Russellville,AR,35.27,-93.14
Alix,AR,35.42,-93.72
Altus,AR,35.44,-93.76
Atkins,AR,35.24,-92.94
Belleville,AR,35.09,-93.44
Blue Mountain,AR,35.13,-93.71
Bluffton,AR,34.89,-93.59
Briggsville,AR,34.9,-93.51
Centerville,AR,35.08,-93.17
Clarksville,AR,35.45,-93.47
Coal Hill,AR,35.43,-93.66
Danville,AR,35.05,-93.39
Dardanelle,AR,35.22,-93.16
Delaware,AR,35.23,-93.44
Dover,AR,35.4,-93.11
Gravelly,AR,34.89,-93.67
Hagarville,AR,35.52,-93.33
Hartman,AR,35.43,-93.61
Harvey,AR,34.86,-93.76
Havana,AR,35.11,-93.52
Hector,AR,35.46,-92.97
Knoxville,AR,35.37,-93.36
Lamar,AR,35.43,-93.38
London,AR,35.32,-93.24
New Blaine,AR,35.33,-93.44
Oark,AR,35.71,-93.57
Ola,AR,35.03,-93.22
Ozone,AR,35.67,-93.43
Paris,AR,35.28,-93.72
Pelsor,AR,35.68,-93.05
Plainview,AR,34.98,-93.29
Pottsville,AR,35.23,-93.05
Rover,AR,34.93,-93.4
Scranton,AR,35.36,-93.53
Subiaco,AR,35.29,-93.63
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Fort Smith,AR,35.36,-94.38
Alma,AR,35.48,-94.22
Barling,AR,35.32,-94.3
Boles,AR,34.71,-94.02
Booneville,AR,35.13,-93.91
Branch,AR,35.3,-93.95
Cecil,AR,35.43,-93.95
Cedarville,AR,35.57,-94.37
Charleston,AR,35.29,-94.04
Chester,AR,35.67,-94.17
Dyer,AR,35.49,-94.13
Greenwood,AR,35.21,-94.23
Hackett,AR,35.18,-94.41
Hartford,AR,35.02,-94.37
Huntington,AR,35.08,-94.26
Lavaca,AR,35.33,-94.18
Magazine,AR,35.15,-93.8
Mansfield,AR,35.05,-94.24
Midland,AR,35.09,-94.35
Mountainburg,AR,35.63,-94.16
Mulberry,AR,35.5,-94.07
Natural Dam,AR,35.65,-94.4
Ozark,AR,35.49,-93.84
Parks,AR,34.79,-93.87
Ratcliff,AR,35.3,-93.88
Rudy,AR,35.52,-94.27
Uniontown,AR,35.58,-94.45
Van Buren,AR,35.44,-94.35
Van Buren,AR,35.44,-94.35
Waldron,AR,34.89,-94.09
Winslow,AR,35.8,-94.13
Pago Pago,AS,-14.27,-170.7
Phoenix,AZ,33.45,-112.06
Phoenix,AZ,33.45,-112.06
Phoenix,AZ,33.45,-112.07
Phoenix,AZ,33.44,-112.07
Phoenix,AZ,33.44,-112.12
Phoenix,AZ,33.46,-112.05
Phoenix,AZ,33.44,-112.08
Phoenix,AZ,33.46,-111.98
Phoenix,AZ,33.44,-112.13
Phoenix,AZ,33.46,-111.98
Phoenix,AZ,33.5,-112.05
Phoenix,AZ,33.5,-112.07
Phoenix,AZ,33.5,-112.08
Phoenix,AZ,33.5,-112.05
Phoenix,AZ,33.5,-112.1
Phoenix,AZ,33.5,-112.02
Phoenix,AZ,33.5,-112.12
Phoenix,AZ,33.5,-111.98
Phoenix,AZ,33.5,-112.14
Phoenix,AZ,33.57,-112.05
Phoenix,AZ,33.55,-112.09
Phoenix,AZ,33.62,-112.05
Phoenix,AZ,33.63,-112.09
Phoenix,AZ,33.68,-112.04
Phoenix,AZ,33.45,-112.07
Phoenix,AZ,33.45,-111.97
Phoenix,AZ,33.72,-112.08
Phoenix,AZ,33.56,-112
Phoenix,AZ,33.59,-112.1
Phoenix,AZ,33.45,-112.07
Phoenix,AZ,33.49,-112.16
Phoenix,AZ,33.62,-112
Phoenix,AZ,33.49,-112.21
Phoenix,AZ,33.43,-112.01
Phoenix,AZ,33.47,-112.19
Phoenix,AZ,33.63,-112.15
Phoenix,AZ,33.48,-112.25
Phoenix,AZ,33.46,-111.98
Phoenix,AZ,33.49,-112.28
Phoenix,AZ,33.4,-112.02
Phoenix,AZ,33.38,-112.11
Phoenix,AZ,33.37,-112.03
Phoenix,AZ,33.42,-112.2
Phoenix,AZ,33.34,-112.06
Phoenix,AZ,33.3,-112.1
Phoenix,AZ,33.62,-112
Phoenix,AZ,33.28,-112.03
Phoenix,AZ,33.69,-112
Phoenix,AZ,33.55,-112.13
Phoenix,AZ,33.62,-112.13
Phoenix,AZ,33.67,-111.95
Phoenix,AZ,33.45,-111.97
Phoenix,AZ,33.5,-111.98
Phoenix,AZ,33.51,-112.12
Phoenix,AZ,33.46,-111.98
Phoenix,AZ,33.5,-112.17
Phoenix,AZ,33.5,-112.03
Phoenix,AZ,33.43,-112.05
Phoenix,AZ,33.39,-112.03
Phoenix,AZ,33.5,-112.08
Phoenix,AZ,33.67,-112.06
Phoenix,AZ,33.56,-112.09
Phoenix,AZ,33.3,-112.04
Phoenix,AZ,33.59,-112.11
Phoenix,AZ,33.45,-112.01
Phoenix,AZ,33.44,-112.07
Phoenix,AZ,33.45,-112.09
Phoenix,AZ,33.49,-112.21
Phoenix,AZ,33.32,-111.99
Phoenix,AZ,33.45,-111.97
Phoenix,AZ,33.62,-112
Phoenix,AZ,33.5,-112.11
Phoenix,AZ,33.63,-112.11
Phoenix,AZ,33.46,-111.98
Phoenix,AZ,33.73,-112.14
Phoenix,AZ,33.75,-112.14
Phoenix,AZ,33.83,-112.11
New River,AZ,33.95,-112.07
Phoenix,AZ,33.44,-112.09
Phoenix,AZ,33.43,-112.15
Phoenix,AZ,33.44,-112.12
Phoenix,AZ,33.45,-111.97
Apache Junction,AZ,33.42,-111.54
Gold Canyon,AZ,33.34,-111.42
Apache Junction,AZ,33.38,-111.51
Apache Junction,AZ,33.4,-111.56
Bapchule,AZ,32.98,-111.75
Casa Grande,AZ,32.91,-111.74
Arizona City,AZ,32.73,-111.67
Chandler Heights,AZ,33.21,-111.69
Coolidge,AZ,32.97,-111.49
Casa Grande,AZ,32.89,-111.75
Eloy,AZ,32.65,-111.59
Florence,AZ,32.95,-111.23
Hayden,AZ,33,-110.78
Kearny,AZ,33.1,-110.97
Maricopa,AZ,33.01,-111.97
Maricopa,AZ,32.98,-112.11
San Tan Valley,AZ,33.17,-111.57
Picacho,AZ,32.71,-111.49
Queen Creek,AZ,33.16,-111.59
San Tan Valley,AZ,33.16,-111.56
Red Rock,AZ,32.57,-111.36
Sacaton,AZ,33.08,-111.74
Stanfield,AZ,32.93,-111.92
Superior,AZ,33.28,-111.1
Apache Junction,AZ,33.42,-111.54
Tortilla Flat,AZ,33.52,-111.38
Valley Farms,AZ,32.98,-111.44
Winkelman,AZ,32.88,-110.66
Casa Grande,AZ,32.86,-111.83
Casa Grande,AZ,32.91,-111.65
Mesa,AZ,33.44,-111.85
Mesa,AZ,33.38,-111.87
Mesa,AZ,33.44,-111.8
Mesa,AZ,33.39,-111.78
Mesa,AZ,33.43,-111.71
Mesa,AZ,33.39,-111.71
Mesa,AZ,33.45,-111.64
Mesa,AZ,33.38,-111.63
Mesa,AZ,33.37,-111.64
Mesa,AZ,33.38,-111.84
Mesa,AZ,33.44,-111.84
Mesa,AZ,33.33,-111.63
Mesa,AZ,33.44,-111.76
Mesa,AZ,33.39,-111.78
Mesa,AZ,33.59,-111.44
Mesa,AZ,33.39,-111.72
Apache Junction,AZ,33.32,-111.32
Apache Junction,AZ,33.35,-111.41
Apache Junction,AZ,33.4,-111.46
Apache Junction,AZ,33.41,-111.57
Bapchule,AZ,33.12,-111.9
Casa Grande,AZ,32.87,-111.73
Arizona City,AZ,32.74,-111.68
Chandler,AZ,33.32,-111.87
Chandler,AZ,33.32,-111.82
Chandler,AZ,33.27,-111.94
Chandler Heights,AZ,33.34,-111.63
Coolidge,AZ,32.96,-111.52
Casa Grande,AZ,32.87,-111.75
Eloy,AZ,32.71,-111.57
Florence,AZ,32.96,-111.31
Gilbert,AZ,33.34,-111.81
Gilbert,AZ,33.36,-111.75
Hayden,AZ,32.99,-110.78
Higley,AZ,33.33,-111.71
Kearny,AZ,33.09,-110.97
Maricopa,AZ,33,-111.93
Maricopa,AZ,33.02,-112.04
Queen Creek,AZ,33.22,-111.53
Picacho,AZ,32.71,-111.49
Queen Creek,AZ,33.22,-111.61
Queen Creek,AZ,33.15,-111.54
Chandler,AZ,33.23,-111.76
Red Rock,AZ,32.62,-111.37
Chandler,AZ,33.29,-111.86
Sacaton,AZ,33.1,-111.75
Chandler,AZ,33.24,-111.96
Chandler,AZ,33.24,-111.78
Scottsdale,AZ,33.53,-111.89
Scottsdale,AZ,33.49,-111.92
Scottsdale,AZ,33.48,-111.92
Paradise Valley,AZ,33.54,-111.96
Scottsdale,AZ,33.61,-111.94
Scottsdale,AZ,33.66,-111.87
Scottsdale,AZ,33.5,-111.79
Scottsdale,AZ,33.46,-111.92
Scottsdale,AZ,33.56,-111.9
Scottsdale,AZ,33.68,-111.73
Scottsdale,AZ,33.61,-111.89
Scottsdale,AZ,33.49,-111.92
Scottsdale,AZ,33.85,-111.78
Rio Verde,AZ,33.73,-111.68
Fort Mcdowell,AZ,33.75,-111.57
Scottsdale,AZ,33.48,-111.92
Scottsdale,AZ,33.61,-111.89
Fountain Hills,AZ,33.6,-111.74
Fountain Hills,AZ,33.6,-111.71
Scottsdale,AZ,33.46,-111.91
Stanfield,AZ,32.85,-111.97
Superior,AZ,33.28,-111.11
Mesa,AZ,33.38,-111.87
Mesa,AZ,33.45,-111.76
Mesa,AZ,33.45,-111.72
Apache Junction,AZ,33.41,-111.54
Florence,AZ,32.79,-111.21
Tempe,AZ,33.4,-111.92
Tempe,AZ,33.43,-111.91
Tempe,AZ,33.4,-111.92
Tempe,AZ,33.36,-111.93
Tempe,AZ,33.33,-111.93
Tempe,AZ,33.39,-111.93
Chandler,AZ,33.27,-111.82
Tempe,AZ,33.42,-111.93
Tempe,AZ,33.4,-111.96
Apache Junction,AZ,33.45,-111.63
Valley Farms,AZ,32.99,-111.44
Winkelman,AZ,32.94,-110.72
Casa Grande,AZ,32.85,-111.79
Casa Grande,AZ,32.92,-111.61
Gilbert,AZ,33.3,-111.74
Gilbert,AZ,33.3,-111.76
Gilbert,AZ,33.26,-111.71
Gilbert,AZ,33.24,-111.7
Gilbert,AZ,33.33,-111.76
Glendale,AZ,33.53,-112.18
Glendale,AZ,33.57,-112.18
Glendale,AZ,33.53,-112.22
Glendale,AZ,33.59,-112.17
Glendale,AZ,33.53,-112.26
Glendale,AZ,33.62,-112.17
Glendale,AZ,33.53,-112.31
Glendale,AZ,33.66,-112.18
Glendale Luke Afb,AZ,33.53,-112.38
Glendale,AZ,33.71,-112.17
Glendale,AZ,33.53,-112.17
Glendale,AZ,33.62,-112.18
Glendale,AZ,33.6,-112.16
Glendale,AZ,33.66,-112.18
Aguila,AZ,33.81,-113.18
Ajo,AZ,32.15,-112.62
Arlington,AZ,33.18,-112.79
Avondale,AZ,33.44,-112.31
Black Canyon City,AZ,34.13,-112.13
Bouse,AZ,33.93,-113.86
Buckeye,AZ,33.38,-112.55
Cave Creek,AZ,33.82,-111.96
Cibola,AZ,33.32,-114.64
Cashion,AZ,33.43,-112.29
Cave Creek,AZ,33.8,-111.93
Congress,AZ,34.21,-112.97
Dateland,AZ,32.94,-113.34
Ehrenberg,AZ,33.64,-114.44
El Mirage,AZ,33.59,-112.33
Gadsden,AZ,32.53,-114.76
Gila Bend,AZ,32.99,-112.9
Goodyear,AZ,33.37,-112.38
Laveen,AZ,33.3,-112.2
Litchfield Park,AZ,33.51,-112.36
Lukeville,AZ,32,-112.75
Morristown,AZ,33.98,-112.44
Palo Verde,AZ,33.32,-112.7
Parker,AZ,33.99,-114.23
Peoria,AZ,33.57,-112.25
Quartzsite,AZ,33.66,-114.23
Roll,AZ,32.76,-113.87
Salome,AZ,33.72,-113.65
San Luis,AZ,32.49,-114.77
Somerton,AZ,32.53,-114.71
Sun City,AZ,33.6,-112.28
Tacna,AZ,32.68,-113.97
Tolleson,AZ,33.42,-112.27
Tonopah,AZ,33.57,-113.02
Waddell,AZ,33.55,-112.43
Wellton,AZ,32.7,-114.17
Wenden,AZ,34.06,-113.51
Wickenburg,AZ,33.96,-112.74
Quartzsite,AZ,33.68,-114.22
Wikieup,AZ,34.79,-113.37
Wittmann,AZ,33.72,-112.65
Yarnell,AZ,34.26,-112.78
Youngtown,AZ,33.58,-112.3
Yuma,AZ,32.68,-114.66
Yuma,AZ,32.72,-114.51
Yuma,AZ,32.68,-114.59
Yuma,AZ,32.68,-114.38
Yuma,AZ,32.69,-114.67
Poston,AZ,34,-114.4
Sun City,AZ,33.61,-112.28
Sun City,AZ,33.68,-112.31
Surprise,AZ,33.64,-112.38
Sun City West,AZ,33.67,-112.36
Sun City West,AZ,33.66,-112.35
Carefree,AZ,33.82,-111.9
Surprise,AZ,33.63,-112.34
Surprise,AZ,33.6,-112.37
Peoria,AZ,33.68,-112.24
Peoria,AZ,33.61,-112.23
Peoria,AZ,33.65,-112.24
Peoria,AZ,33.76,-112.24
Peoria,AZ,33.61,-112.23
Surprise,AZ,33.71,-112.4
Surprise,AZ,33.61,-112.46
Wickenburg,AZ,33.9,-112.9
Avondale,AZ,33.47,-112.29
Goodyear,AZ,33.47,-112.39
Buckeye,AZ,33.56,-112.57
Globe,AZ,33.62,-110.7
Globe,AZ,33.39,-110.78
Bylas,AZ,33.07,-110.25
Central,AZ,32.86,-109.78
Claypool,AZ,33.41,-110.83
Clifton,AZ,33.27,-109.27
Duncan,AZ,32.76,-109.07
Eden,AZ,32.97,-109.91
Fort Thomas,AZ,32.98,-109.98
Miami,AZ,33.4,-110.97
Morenci,AZ,33.04,-109.37
Payson,AZ,34.19,-111.17
Peridot,AZ,33.21,-110.53
Pima,AZ,33,-109.88
Pine,AZ,34.32,-111.54
Roosevelt,AZ,33.62,-111.03
Safford,AZ,32.7,-109.65
Payson,AZ,34.25,-111.28
Safford,AZ,32.77,-109.71
San Carlos,AZ,33.41,-110.11
Solomon,AZ,32.8,-109.61
Thatcher,AZ,32.82,-109.78
Tonto Basin,AZ,33.83,-111.26
Young,AZ,34.08,-111.01
Arivaca,AZ,31.59,-111.3
Benson,AZ,32.19,-110.38
Bisbee,AZ,31.44,-109.87
Bowie,AZ,32.28,-109.5
Cochise,AZ,32.06,-109.91
Douglas,AZ,31.54,-109.46
Douglas,AZ,31.52,-109.2
Dragoon,AZ,32.02,-110.04
Elfrida,AZ,31.73,-109.7
Elgin,AZ,31.57,-110.54
Fort Huachuca,AZ,31.52,-110.36
Green Valley,AZ,31.84,-111.06
Hereford,AZ,31.44,-110.23
Huachuca City,AZ,31.73,-110.31
Mc Neal,AZ,31.55,-109.69
Mammoth,AZ,32.68,-110.62
Mount Lemmon,AZ,32.38,-110.75
Naco,AZ,31.34,-109.94
Nogales,AZ,31.45,-110.83
Green Valley,AZ,31.76,-110.85
Oracle,AZ,32.64,-110.84
Patagonia,AZ,31.53,-110.71
Pearce,AZ,31.86,-109.33
Pirtleville,AZ,31.35,-109.57
Pomerene,AZ,32.09,-110.22
Nogales,AZ,31.41,-110.89
Sahuarita,AZ,31.91,-110.9
Saint David,AZ,31.88,-110.18
San Manuel,AZ,32.62,-110.59
San Simon,AZ,32,-109.21
Sasabe,AZ,31.66,-111.5
Sells,AZ,32,-111.93
Sierra Vista,AZ,31.59,-110.17
Sierra Vista,AZ,31.46,-110.18
Sonoita,AZ,31.75,-110.66
Tombstone,AZ,31.71,-110.04
Topawa,AZ,31.8,-111.74
Tumacacori,AZ,31.55,-111.03
Vail,AZ,31.95,-110.69
Willcox,AZ,32.43,-109.88
Willcox,AZ,32.25,-109.83
Amado,AZ,31.71,-111.02
Tubac,AZ,31.63,-111.06
Rio Rico,AZ,31.5,-111.06
Sierra Vista,AZ,31.5,-110.21
Cortaro,AZ,32.38,-111.11
Marana,AZ,32.45,-111.29
Rillito,AZ,32.41,-111.16
Douglas,AZ,31.34,-109.52
Marana,AZ,32.51,-111.16
Nogales,AZ,31.36,-110.93
Fort Huachuca,AZ,31.55,-110.35
Sierra Vista,AZ,31.56,-110.32
Tucson,AZ,32.21,-110.96
Tucson,AZ,32.21,-110.97
Tucson,AZ,32.27,-110.99
Tucson,AZ,32.33,-110.98
Tucson,AZ,32.26,-111
Tucson,AZ,32.07,-110.88
Tucson,AZ,32.18,-110.86
Tucson,AZ,32.17,-110.87
Tucson,AZ,32.23,-111.01
Tucson,AZ,32.22,-110.82
Tucson,AZ,32.21,-110.88
Tucson,AZ,32.25,-110.87
Tucson,AZ,32.19,-110.98
Tucson,AZ,32.16,-110.91
Tucson,AZ,32.25,-110.82
Tucson,AZ,32.24,-110.92
Tucson,AZ,32.24,-110.94
Tucson,AZ,32.31,-110.92
Tucson,AZ,32.24,-110.95
Tucson,AZ,32.19,-110.89
Tucson,AZ,32.23,-110.95
Tucson,AZ,32.23,-110.94
Tucson,AZ,32.19,-111
Tucson,AZ,32.24,-110.94
Tucson,AZ,32.19,-111.01
Tucson,AZ,32.2,-110.94
Tucson,AZ,32.31,-110.91
Tucson,AZ,32.17,-110.79
Tucson,AZ,32.21,-110.76
Tucson,AZ,32.21,-110.88
Tucson,AZ,32.08,-111.07
Tucson,AZ,32.11,-110.89
Tucson,AZ,32.06,-111.42
Tucson,AZ,31.9,-111.36
Tucson,AZ,32.43,-110.95
Catalina,AZ,32.22,-110.92
Tucson,AZ,32.54,-110.95
Tucson,AZ,32.36,-111.07
Tucson,AZ,32.33,-111.05
Tucson,AZ,32.43,-111.03
Tucson,AZ,32.3,-111.16
Tucson,AZ,32.04,-110.67
Tucson,AZ,32.25,-111.08
Tucson,AZ,32.09,-111.08
Tucson,AZ,32.1,-110.68
Tucson,AZ,32.21,-110.75
Tucson,AZ,32.28,-110.73
Tucson,AZ,32.29,-110.83
Tucson,AZ,32.24,-110.83
Tucson,AZ,32.35,-111.04
Tucson,AZ,32.23,-111
Tucson,AZ,32.46,-110.97
Tucson,AZ,32.07,-110.92
Tucson,AZ,32.08,-111.11
Tucson,AZ,32.21,-110.97
Tucson,AZ,32.09,-110.91
Show Low,AZ,34.23,-110.07
Show Low,AZ,34.25,-110.02
Cibecue,AZ,34.15,-110.51
White Mountain Lake,AZ,34.32,-110.07
Alpine,AZ,33.83,-109.19
Blue,AZ,33.52,-109.21
Clay Springs,AZ,34.36,-110.29
Concho,AZ,34.51,-109.69
Eagar,AZ,34.11,-109.38
Fort Apache,AZ,34.05,-109.88
Greer,AZ,34,-109.48
Heber,AZ,34.53,-110.44
Lakeside,AZ,34.1,-110.08
Mcnary,AZ,34.06,-109.7
Forest Lakes,AZ,34.42,-110.91
Nutrioso,AZ,33.93,-109.22
Overgaard,AZ,34.37,-110.48
Pinedale,AZ,34.27,-110.28
Pinetop,AZ,34.08,-109.9
Saint Johns,AZ,34.56,-109.33
Snowflake,AZ,34.64,-110.11
Springerville,AZ,34.04,-109.2
Taylor,AZ,34.43,-110.06
Vernon,AZ,34.22,-109.64
Whiteriver,AZ,33.8,-110.09
Woodruff,AZ,34.8,-109.94
Flagstaff,AZ,35.23,-111.72
Flagstaff,AZ,35.56,-112.58
Flagstaff,AZ,35.22,-111.57
Flagstaff,AZ,35.29,-111.32
Flagstaff,AZ,35.18,-111.62
Bellemont,AZ,35.23,-111.78
Gray Mountain,AZ,35.67,-111.45
Munds Park,AZ,34.92,-111.62
Parks,AZ,35.22,-111.89
Cameron,AZ,36.05,-111.45
Colorado City,AZ,36.97,-112.98
Fredonia,AZ,36.74,-112.11
Grand Canyon,AZ,35.89,-112.27
Happy Jack,AZ,34.73,-111.15
Holbrook,AZ,34.94,-110.09
Petrified Forest Natl Pk,AZ,34.79,-109.87
Sun Valley,AZ,34.96,-110.05
Hotevilla,AZ,36.07,-110.58
Indian Wells,AZ,35.41,-110.08
Joseph City,AZ,35.05,-110.4
Kayenta,AZ,36.64,-110.18
Keams Canyon,AZ,35.76,-110.25
Leupp,AZ,35.41,-111.02
Marble Canyon,AZ,36.74,-111.85
Mormon Lake,AZ,34.93,-111.47
Kykotsmovi Village,AZ,35.91,-110.53
Page,AZ,36.68,-111.41
Polacca,AZ,35.84,-110.37
Second Mesa,AZ,35.81,-110.48
Tonalea,AZ,36.91,-110.87
Tuba City,AZ,36.09,-111.13
Williams,AZ,35.37,-112.26
Winslow,AZ,35.1,-110.64
North Rim,AZ,36.3,-112.08
Kaibeto,AZ,36.69,-111.07
Shonto,AZ,36.72,-110.62
Prescott,AZ,34.62,-112.42
Prescott,AZ,34.58,-112.43
Prescott,AZ,34.49,-112.44
Prescott,AZ,34.57,-112.44
Prescott,AZ,34.76,-112.88
Prescott Valley,AZ,34.61,-112.32
Prescott,AZ,34.54,-112.46
Prescott Valley,AZ,34.66,-112.29
Prescott Valley,AZ,34.69,-112.3
Ash Fork,AZ,35.13,-112.52
Bagdad,AZ,34.5,-113.07
Camp Verde,AZ,34.48,-111.78
Chino Valley,AZ,34.77,-112.45
Clarkdale,AZ,34.79,-112.1
Cornville,AZ,34.73,-111.91
Cottonwood,AZ,34.75,-112.01
Dewey,AZ,34.56,-112.12
Humboldt,AZ,34.5,-112.22
Prescott,AZ,34.67,-112.52
Jerome,AZ,34.71,-112.16
Kirkland,AZ,34.29,-112.66
Mayer,AZ,34.34,-112.03
Paulden,AZ,34.9,-112.43
Rimrock,AZ,34.68,-111.7
Sedona,AZ,34.94,-111.94
Seligman,AZ,35.13,-112.99
Skull Valley,AZ,34.58,-112.77
Sedona,AZ,34.86,-111.76
Sedona,AZ,34.86,-111.79
Sedona,AZ,34.77,-111.76
Lake Montezuma,AZ,34.63,-111.77
Crown King,AZ,34.2,-112.34
Sedona,AZ,34.75,-111.77
Kingman,AZ,35.24,-113.76
Kingman,AZ,35.22,-113.35
Lake Havasu City,AZ,34.48,-114.32
Lake Havasu City,AZ,34.61,-114.3
Lake Havasu City,AZ,34.5,-114.31
Lake Havasu City,AZ,34.44,-114.24
Kingman,AZ,35.24,-114.01
Hackberry,AZ,35.36,-113.72
Hualapai,AZ,35.5,-113.88
Golden Valley,AZ,35.13,-114.25
Fort Mohave,AZ,35,-114.56
Fort Mohave,AZ,35.01,-114.58
Bullhead City,AZ,35.14,-114.49
Bullhead City,AZ,35.28,-114.49
Chloride,AZ,35.39,-114.21
Littlefield,AZ,36.9,-113.94
Oatman,AZ,35.01,-114.44
Peach Springs,AZ,35.64,-113.61
Supai,AZ,36.15,-112.63
Topock,AZ,34.72,-114.44
Valentine,AZ,35.39,-113.62
Yucca,AZ,34.76,-114.01
Bullhead City,AZ,35.14,-114.56
Mohave Valley,AZ,34.86,-114.51
Dolan Springs,AZ,35.64,-114.31
Bullhead City,AZ,35.09,-114.57
Temple Bar Marina,AZ,36.02,-114.29
Meadview,AZ,35.98,-114.06
Willow Beach,AZ,35.9,-114.59
Mohave Valley,AZ,34.91,-114.54
Chambers,AZ,35.14,-109.57
Chinle,AZ,36.23,-109.57
Fort Defiance,AZ,35.77,-109.11
Ganado,AZ,35.67,-109.65
Houck,AZ,35.36,-109.24
Lukachukai,AZ,36.45,-109.27
Lupton,AZ,35.29,-109.07
Pinon,AZ,36.2,-110.23
Saint Michaels,AZ,35.64,-109.26
Sanders,AZ,35.13,-109.29
Teec Nos Pos,AZ,36.89,-109.37
Window Rock,AZ,35.69,-108.98
Blue Gap,AZ,36.07,-109.98
Dennehotso,AZ,36.8,-109.84
Many Farms,AZ,36.39,-109.59
Nazlini,AZ,35.92,-109.41
Red Valley,AZ,36.61,-109.16
Rock Point,AZ,36.66,-109.6
Round Rock,AZ,36.53,-109.44
Douglas,AZ,31.38,-109.55
Tsaile,AZ,36.27,-109.26
Los Angeles,CA,33.97,-118.24
Los Angeles,CA,33.94,-118.24
Los Angeles,CA,33.96,-118.27
Los Angeles,CA,34.07,-118.31
Los Angeles,CA,34.05,-118.31
Los Angeles,CA,34.04,-118.29
Los Angeles,CA,34.02,-118.28
Los Angeles,CA,34,-118.34
Los Angeles,CA,33.94,-118.38
Los Angeles,CA,34.06,-118.31
Los Angeles,CA,34,-118.25
Los Angeles,CA,34.06,-118.24
Los Angeles,CA,34.04,-118.24
Los Angeles,CA,34.04,-118.25
Los Angeles,CA,34.03,-118.26
Los Angeles,CA,34.02,-118.35
Los Angeles,CA,34.05,-118.26
Los Angeles,CA,34.02,-118.31
Los Angeles,CA,34.04,-118.34
Los Angeles,CA,34.06,-118.31
Los Angeles,CA,34.03,-118.24
Los Angeles,CA,34.02,-118.15
Los Angeles,CA,34.01,-118.2
Los Angeles,CA,34.06,-118.43
Los Angeles,CA,34.04,-118.44
Los Angeles,CA,34.07,-118.26
Los Angeles,CA,34.12,-118.28
Los Angeles,CA,34.1,-118.32
Los Angeles,CA,34.09,-118.29
Los Angeles,CA,34.06,-118.23
Los Angeles,CA,34.08,-118.2
Los Angeles,CA,34.08,-118.17
Los Angeles,CA,34.04,-118.21
Los Angeles,CA,34.02,-118.39
Los Angeles,CA,34.05,-118.38
Los Angeles,CA,34.06,-118.35
Los Angeles,CA,34,-118.28
Los Angeles,CA,34.08,-118.32
Los Angeles,CA,34.11,-118.26
Los Angeles,CA,33.99,-118.14
Los Angeles,CA,34.13,-118.2
Los Angeles,CA,34.11,-118.19
Los Angeles,CA,33.98,-118.33
Los Angeles,CA,33.95,-118.29
Los Angeles,CA,33.95,-118.4
Los Angeles,CA,34.1,-118.37
Los Angeles,CA,33.95,-118.3
Los Angeles,CA,34.07,-118.37
Los Angeles,CA,34.08,-118.49
Los Angeles,CA,34.12,-118.2
Los Angeles,CA,34.06,-118.24
Los Angeles,CA,33.97,-118.25
Los Angeles,CA,34.05,-118.23
Los Angeles,CA,34.06,-118.23
Los Angeles,CA,34.04,-118.25
Los Angeles,CA,33.98,-118.37
Los Angeles,CA,34.06,-118.27
Los Angeles,CA,34,-118.21
Los Angeles,CA,33.92,-118.24
Los Angeles,CA,33.99,-118.42
Los Angeles,CA,33.92,-118.27
Los Angeles,CA,34,-118.3
Los Angeles,CA,34.04,-118.18
Los Angeles,CA,34.03,-118.43
Los Angeles,CA,34.1,-118.22
Los Angeles,CA,34,-118.43
Los Angeles,CA,34.05,-118.41
Los Angeles,CA,34.13,-118.33
West Hollywood,CA,34.09,-118.38
Los Angeles,CA,34.06,-118.31
Los Angeles,CA,34.05,-118.25
Los Angeles,CA,34.09,-118.3
Los Angeles,CA,34.05,-118.45
Los Angeles,CA,34.05,-118.26
Los Angeles,CA,34.06,-118.31
Los Angeles,CA,34.06,-118.31
Los Angeles,CA,34.1,-118.45
Los Angeles,CA,34.1,-118.32
Los Angeles,CA,34.04,-118.25
Los Angeles,CA,33.95,-118.39
Los Angeles,CA,34.05,-118.26
